,Cellular,Lan,Dist,Lan Avg,Continent,Datacenter,Cellular Avg,Diff
72,50081,916,8.497247246023388,29.717876519432863,EU,GOOGLE,65.91456489122736,36.196688371794494
73,25993,916,8.508059005959051,29.717876519432863,EU,GOOGLE,65.91456489122736,36.196688371794494
74,54532,52004,8.540286381348587,37.8770467953207,EU,GOOGLE,58.74588559649579,20.868838801175087
75,53821,2089,8.772882627798975,15.520499215202104,EU,GOOGLE,38.4961160806979,22.975616865495798
76,689,1002772,8.880558292878872,15.026523984795086,OC,GOOGLE,6.311379269500001,-8.715144715295086
77,1003746,20047,8.958984639379867,17.53326991812807,EU,GOOGLE,52.30746399290958,34.77419407478151
78,1002591,61879,9.092362972795897,67.29381827017578,NA,GOOGLE,83.28258483157789,15.988766561402116
79,1002421,1002576,9.752756445781143,28.09148086971831,EU,GOOGLE,44.92578626950319,16.83430539978488
80,21950,1001622,10.347598461700771,24.23032915964842,EU,GOOGLE,35.45089664561369,11.220567485965269
81,51459,33502,10.65780680789285,27.552049938598596,NA,GOOGLE,32.428075764918944,4.8760258263203475
82,60313,54276,11.254990460287749,56.471241602340704,NA,GOOGLE,77.31368730526316,20.842445702922454
83,27989,52898,12.049051468542237,9.662644213612323,OC,GOOGLE,37.715633871926315,28.05298965831399
84,61868,51754,12.504599498669911,100.09533023625754,NA,GOOGLE,123.5524318140337,23.457101577776157
85,55495,24490,12.644788843825175,16.205142049121402,EU,GOOGLE,41.38815235438843,25.18301030526703
86,61689,3054,12.830371012774885,57.62913034751737,OC,GOOGLE,60.01859751228316,2.38946716476579
87,60435,10540,12.970738721761094,29.25781331344982,NA,GOOGLE,50.79074898596525,21.532935672515432
88,25262,29211,13.216758329948323,13.608895919888072,EU,GOOGLE,81.21051654035158,67.6016206204635
89,60605,10540,13.393065385601414,29.25781331344982,NA,GOOGLE,50.79074898596525,21.532935672515432
90,1003425,14784,13.873891987528769,10.639318529825614,EU,GOOGLE,33.13311454034843,22.493796010522814
91,51136,55315,14.027497836399212,29.28763986666491,EU,GOOGLE,53.60737837453372,24.319738507868806
92,26869,24551,16.224244943793856,42.49822852163545,EU,GOOGLE,59.434233593941826,16.93600507230638
93,29793,22203,16.493280322205354,20.798157810952652,EU,GOOGLE,51.51644145263159,30.718283641678937
